srcNodeId	dstNodeId	wallTime	hasUserGesture	method	referrerPolicy	type
15AE3C99C01EDF1185E78251F6E436AA_0AB52CC6FDFBC657246F46DBB44FB409	15AE3C99C01EDF1185E78251F6E436AA_8A0F806D1555946B9B6B8A1EA5ABAC8C					Navigation
