srcNodeId	dstNodeId	wallTime	hasUserGesture	method	referrerPolicy
C518A8F2031D213112B1A3B965E731DC_5E59FCFF9CF5BB447310B1E5CD4CB2B4	8ee030019a958e9deb22e713984577be	1763083485.817193	True	GET	strict-origin-when-cross-origin
C518A8F2031D213112B1A3B965E731DC_5E59FCFF9CF5BB447310B1E5CD4CB2B4	54fc1def896ac82994755f9f4d879f9c	1763083485.817309	True	GET	strict-origin-when-cross-origin
C518A8F2031D213112B1A3B965E731DC_5E59FCFF9CF5BB447310B1E5CD4CB2B4	bd04cac4147f900ded5e4471b6bc733b	1763083485.817357	True	GET	strict-origin-when-cross-origin
C518A8F2031D213112B1A3B965E731DC_5E59FCFF9CF5BB447310B1E5CD4CB2B4	ca5f9a8914ec34b4b9ca001b64a97684	1763083485.91342	True	GET	strict-origin-when-cross-origin
C518A8F2031D213112B1A3B965E731DC_5E59FCFF9CF5BB447310B1E5CD4CB2B4	4267ba792673a25e24a5b539a226e858	1763083485.913498	True	GET	strict-origin-when-cross-origin
C518A8F2031D213112B1A3B965E731DC_5E59FCFF9CF5BB447310B1E5CD4CB2B4	daf33ba6a4794fb98aa099772cc13bf6	1763083485.913531	True	GET	strict-origin-when-cross-origin
C518A8F2031D213112B1A3B965E731DC_5E59FCFF9CF5BB447310B1E5CD4CB2B4	a82856c2d156079d0e8801d801bf0cab	1763083485.926213	True	GET	strict-origin-when-cross-origin
C518A8F2031D213112B1A3B965E731DC_5E59FCFF9CF5BB447310B1E5CD4CB2B4	401fd4388e9c98aac47728a2b5b4bbe3	1763083485.926329	True	GET	strict-origin-when-cross-origin
C518A8F2031D213112B1A3B965E731DC_5E59FCFF9CF5BB447310B1E5CD4CB2B4	ac6a7b30589f012f5709dc2c06156180	1763083487.309956	True	GET	strict-origin-when-cross-origin
C518A8F2031D213112B1A3B965E731DC_5E59FCFF9CF5BB447310B1E5CD4CB2B4	c6ec29ff2b728482f2f0d1b55a81a755	1763083491.224841	True	GET	strict-origin-when-cross-origin
C518A8F2031D213112B1A3B965E731DC_5E59FCFF9CF5BB447310B1E5CD4CB2B4	e71e2611ed48260082091deb689c8532	1763083491.225569	True	GET	strict-origin-when-cross-origin
C518A8F2031D213112B1A3B965E731DC_5E59FCFF9CF5BB447310B1E5CD4CB2B4	dc7ea5f4c9b4ce37504f4e3caff7416a	1763083536.217508	True	GET	strict-origin-when-cross-origin
